ts,track_name,artist_name,album_name,ms_played,skipped,shuffle,offline,incognito_mode,platform,conn_country,reason_end,datetime,date,hour,day_of_week,day_of_week_num,week_number,month,month_name,day_name,minutes_played,was_completed,was_skipped
2025-07-29T06:17:04Z,Oh Sahib - Original Sountrack Of Abdullahpur Ka Devdas,Zain Zohaib,Oh Sahib,43040,False,True,False,False,android,PK,logout,2025-07-29 06:17:04+00:00,2025-07-29,6,Tuesday,1,31,7,July,Tuesday,0.7173333333333334,1,0
2025-07-29T12:15:04Z,Oh Sahib - Original Sountrack Of Abdullahpur Ka Devdas,Zain Zohaib,Oh Sahib,145658,True,True,False,False,android,PK,endplay,2025-07-29 12:15:04+00:00,2025-07-29,12,Tuesday,1,31,7,July,Tuesday,2.4276333333333335,0,1
2025-07-29T12:17:55Z,Fanna Fillah,Arslan Nizami,Fanna Fillah,170328,True,True,False,False,android,PK,endplay,2025-07-29 12:17:55+00:00,2025-07-29,12,Tuesday,1,31,7,July,Tuesday,2.8388,0,1
2025-07-29T12:21:23Z,Fanna Fillah,Arslan Nizami,Fanna Fillah,208300,True,True,False,False,android,PK,endplay,2025-07-29 12:21:23+00:00,2025-07-29,12,Tuesday,1,31,7,July,Tuesday,3.4716666666666667,0,1
2025-07-29T12:24:25Z,Qurban (Original TV Series Soundtrack),Masroor Ali Khan,Qurban (Original TV Series Soundtrack),177207,True,True,False,False,android,PK,endplay,2025-07-29 12:24:25+00:00,2025-07-29,12,Tuesday,1,31,7,July,Tuesday,2.95345,0,1
2025-07-29T12:26:07Z,Sammi,Zeb Bangash,Sammi,101955,False,True,False,False,android,PK,trackdone,2025-07-29 12:26:07+00:00,2025-07-29,12,Tuesday,1,31,7,July,Tuesday,1.69925,1,0
2025-07-29T12:30:25Z,Aaja,Abdullah Qureshi,Aaja,230892,False,True,False,False,android,PK,trackdone,2025-07-29 12:30:25+00:00,2025-07-29,12,Tuesday,1,31,7,July,Tuesday,3.8482,1,0
2025-07-29T12:30:45Z,Mere Bina,Pritam,Crook (Original Motion Picture Soundtrack),18639,True,True,False,False,android,PK,endplay,2025-07-29 12:30:45+00:00,2025-07-29,12,Tuesday,1,31,7,July,Tuesday,0.31065,0,1
2025-07-29T12:33:51Z,"Ishq - From ""Lost;Found""",Faheem Abdullah,Ishq,185250,True,True,False,False,android,PK,endplay,2025-07-29 12:33:51+00:00,2025-07-29,12,Tuesday,1,31,7,July,Tuesday,3.0875,0,1
2025-07-29T12:46:58Z,Kun Faya Kun,A.R. Rahman,Rockstar,186640,False,True,False,False,android,PK,logout,2025-07-29 12:46:58+00:00,2025-07-29,12,Tuesday,1,31,7,July,Tuesday,3.1106666666666665,1,0
2025-07-29T19:20:06Z,Surah Al-Baqara,Alshaikh Abdul Rahman Alsudais Sheikh Saud Al Shuraim,The Quran (Complete with English Translation),1095600,False,True,False,False,android,PK,logout,2025-07-29 19:20:06+00:00,2025-07-29,19,Tuesday,1,31,7,July,Tuesday,18.26,1,0
2025-07-30T05:12:06Z,Leja,Lost Stories,Marigold Soundsystem (Deluxe),157640,True,True,False,False,android,PK,endplay,2025-07-30 05:12:06+00:00,2025-07-30,5,Wednesday,2,31,7,July,Wednesday,2.6273333333333335,0,1
2025-07-30T05:15:35Z,Dooron Dooron - Unplugged,Paresh Pahuja,Dooron Dooron - Unplugged,209301,True,True,False,False,android,PK,endplay,2025-07-30 05:15:35+00:00,2025-07-30,5,Wednesday,2,31,7,July,Wednesday,3.48835,0,1
2025-07-30T05:18:02Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),146816,True,True,False,False,android,PK,endplay,2025-07-30 05:18:02+00:00,2025-07-30,5,Wednesday,2,31,7,July,Wednesday,2.4469333333333334,0,1
2025-07-30T05:20:38Z,Ibadatein,Rito Riba,Ibadatein,155943,True,True,False,False,android,PK,endplay,2025-07-30 05:20:38+00:00,2025-07-30,5,Wednesday,2,31,7,July,Wednesday,2.59905,0,1
2025-07-30T05:26:16Z,"Phir Na Milen Kabhi (From ""Malang - Unleash The Madness"")",Ankit Tiwari,"Phir Na Milen Kabhi (From ""Malang - Unleash The Madness"")",287775,True,True,False,False,android,PK,endplay,2025-07-30 05:26:16+00:00,2025-07-30,5,Wednesday,2,31,7,July,Wednesday,4.79625,0,1
2025-07-30T05:28:12Z,Saiyaara Reprise - Female,Tanishk Bagchi,Saiyaara,115090,True,True,False,False,android,PK,endplay,2025-07-30 05:28:12+00:00,2025-07-30,5,Wednesday,2,31,7,July,Wednesday,1.9181666666666666,0,1
2025-07-30T09:25:58Z,"Saiyaara (From ""Saiyaara"")",Tanishk Bagchi,"Saiyaara (From ""Saiyaara"")",152250,False,True,False,False,android,PK,unexpected-exit-while-paused,2025-07-30 09:25:58+00:00,2025-07-30,9,Wednesday,2,31,7,July,Wednesday,2.5375,1,0
2025-08-02T13:02:51Z,"Saiyaara (From ""Saiyaara"")",Tanishk Bagchi,"Saiyaara (From ""Saiyaara"")",158720,True,True,False,False,android,PK,endplay,2025-08-02 13:02:51+00:00,2025-08-02,13,Saturday,5,31,8,August,Saturday,2.6453333333333333,0,1
2025-08-02T13:06:11Z,Fanna Fillah,Arslan Nizami,Fanna Fillah,199740,False,True,False,False,android,PK,logout,2025-08-02 13:06:11+00:00,2025-08-02,13,Saturday,5,31,8,August,Saturday,3.329,1,0
2025-08-02T13:08:44Z,"Uyi Amma - From ""Azaad""",Amit Trivedi,Uyi Amma,122680,True,True,False,False,android,PK,endplay,2025-08-02 13:08:44+00:00,2025-08-02,13,Saturday,5,31,8,August,Saturday,2.0446666666666666,0,1
2025-08-02T13:16:04Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),138200,False,True,False,False,android,PK,logout,2025-08-02 13:16:04+00:00,2025-08-02,13,Saturday,5,31,8,August,Saturday,2.3033333333333332,1,0
2025-08-04T04:45:51Z,八方來財(Stacks from All Sides),攬佬SKAI ISYOURGOD,八方來財(Stacks from All Sides),173037,False,True,False,False,android,PK,trackdone,2025-08-04 04:45:51+00:00,2025-08-04,4,Monday,0,32,8,August,Monday,2.88395,1,0
2025-08-04T04:47:16Z,a lot,21 Savage,i am > i was,44714,True,True,False,False,android,PK,endplay,2025-08-04 04:47:16+00:00,2025-08-04,4,Monday,0,32,8,August,Monday,0.7452333333333333,0,1
2025-08-04T04:50:20Z,Sprinter,Dave,Sprinter,184731,True,True,False,False,android,PK,endplay,2025-08-04 04:50:20+00:00,2025-08-04,4,Monday,0,32,8,August,Monday,3.07885,0,1
2025-08-04T04:52:37Z,Kya Mujhe Pyar Hai,Pritam,Woh Lamhe,135810,True,True,False,False,android,PK,endplay,2025-08-04 04:52:37+00:00,2025-08-04,4,Monday,0,32,8,August,Monday,2.2635,0,1
2025-08-04T04:55:25Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),160240,True,True,False,False,android,PK,endplay,2025-08-04 04:55:25+00:00,2025-08-04,4,Monday,0,32,8,August,Monday,2.6706666666666665,0,1
2025-08-04T04:58:57Z,august,Taylor Swift,folklore,211536,True,True,False,False,android,PK,endplay,2025-08-04 04:58:57+00:00,2025-08-04,4,Monday,0,32,8,August,Monday,3.5256,0,1
2025-08-04T05:06:27Z,"Saiyaara (From ""Saiyaara"")",Tanishk Bagchi,"Saiyaara (From ""Saiyaara"")",209160,False,True,False,False,android,PK,logout,2025-08-04 05:06:27+00:00,2025-08-04,5,Monday,0,32,8,August,Monday,3.486,1,0
2025-08-04T12:27:52Z,Fanna Fillah,Arslan Nizami,Fanna Fillah,190765,True,True,False,False,android,PK,endplay,2025-08-04 12:27:52+00:00,2025-08-04,12,Monday,0,32,8,August,Monday,3.1794166666666666,0,1
2025-08-04T12:30:15Z,"Uyi Amma - From ""Azaad""",Amit Trivedi,Uyi Amma,142213,True,True,False,False,android,PK,endplay,2025-08-04 12:30:15+00:00,2025-08-04,12,Monday,0,32,8,August,Monday,2.370216666666667,0,1
2025-08-04T12:33:35Z,Chokra Jawaan,Amit Trivedi,Ishaqzaade,196656,True,True,False,False,android,PK,endplay,2025-08-04 12:33:35+00:00,2025-08-04,12,Monday,0,32,8,August,Monday,3.2776,0,1
2025-08-04T12:36:53Z,八方來財(Stacks from All Sides),攬佬SKAI ISYOURGOD,八方來財(Stacks from All Sides),162980,True,True,False,False,android,PK,endplay,2025-08-04 12:36:53+00:00,2025-08-04,12,Monday,0,32,8,August,Monday,2.7163333333333335,0,1
2025-08-04T12:39:20Z,I Can Do It With a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,145817,True,True,False,False,android,PK,endplay,2025-08-04 12:39:20+00:00,2025-08-04,12,Monday,0,32,8,August,Monday,2.430283333333333,0,1
2025-08-04T12:41:32Z,n.h.i.e.,21 Savage,american dream,128465,True,True,False,False,android,PK,endplay,2025-08-04 12:41:32+00:00,2025-08-04,12,Monday,0,32,8,August,Monday,2.1410833333333334,0,1
2025-08-04T12:44:08Z,Liggi,Ritviz,Dev,155171,True,True,False,False,android,PK,endplay,2025-08-04 12:44:08+00:00,2025-08-04,12,Monday,0,32,8,August,Monday,2.5861833333333335,0,1
2025-08-04T12:53:21Z,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",0,False,True,False,False,android,PK,logout,2025-08-04 12:53:21+00:00,2025-08-04,12,Monday,0,32,8,August,Monday,0.0,1,0
2025-08-05T05:07:33Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),163010,True,True,False,False,android,PK,endplay,2025-08-05 05:07:33+00:00,2025-08-05,5,Tuesday,1,32,8,August,Tuesday,2.716833333333333,0,1
2025-08-05T05:10:35Z,Ibadatein,Rito Riba,Ibadatein,181486,True,True,False,False,android,PK,endplay,2025-08-05 05:10:35+00:00,2025-08-05,5,Tuesday,1,32,8,August,Tuesday,3.024766666666667,0,1
2025-08-05T05:12:27Z,八方來財(Stacks from All Sides),攬佬SKAI ISYOURGOD,八方來財(Stacks from All Sides),112080,True,True,False,False,android,PK,endplay,2025-08-05 05:12:27+00:00,2025-08-05,5,Tuesday,1,32,8,August,Tuesday,1.868,0,1
2025-08-05T05:15:21Z,Sprinter,Dave,Sprinter,173190,True,True,False,False,android,PK,endplay,2025-08-05 05:15:21+00:00,2025-08-05,5,Tuesday,1,32,8,August,Tuesday,2.8865,0,1
2025-08-05T05:19:51Z,Sprinter,Dave,Sprinter,180664,True,True,False,False,android,PK,endplay,2025-08-05 05:19:51+00:00,2025-08-05,5,Tuesday,1,32,8,August,Tuesday,3.011066666666667,0,1
2025-08-05T05:24:35Z,"I Love You, I'm Sorry",Gracie Abrams,The Secret of Us,56240,False,True,False,False,android,PK,logout,2025-08-05 05:24:35+00:00,2025-08-05,5,Tuesday,1,32,8,August,Tuesday,0.9373333333333334,1,0
2025-08-06T05:18:11Z,"I Love You, I'm Sorry",Gracie Abrams,The Secret of Us,157146,False,True,False,False,android,PK,trackdone,2025-08-06 05:18:11+00:00,2025-08-06,5,Wednesday,2,32,8,August,Wednesday,2.6191,1,0
2025-08-06T05:22:48Z,Sunsetz,Cigarettes After Sex,Cigarettes After Sex,505,True,True,False,False,android,PK,endplay,2025-08-06 05:22:48+00:00,2025-08-06,5,Wednesday,2,32,8,August,Wednesday,0.008416666666666666,0,1
2025-08-06T05:22:48Z,Dooron Dooron - Unplugged,Paresh Pahuja,Dooron Dooron - Unplugged,193780,True,True,False,False,android,PK,endplay,2025-08-06 05:22:48+00:00,2025-08-06,5,Wednesday,2,32,8,August,Wednesday,3.2296666666666667,0,1
2025-08-06T05:22:53Z,Sunsetz,Cigarettes After Sex,Cigarettes After Sex,3850,False,True,False,False,android,PK,logout,2025-08-06 05:22:53+00:00,2025-08-06,5,Wednesday,2,32,8,August,Wednesday,0.06416666666666666,1,0
2025-08-06T12:16:49Z,"I Love You, I'm Sorry",Gracie Abrams,The Secret of Us,157146,False,True,False,False,android,PK,trackdone,2025-08-06 12:16:49+00:00,2025-08-06,12,Wednesday,2,32,8,August,Wednesday,2.6191,1,0
2025-08-06T12:18:08Z,Those Eyes,New West,Based On A True Story...,77011,True,True,False,False,android,PK,endplay,2025-08-06 12:18:08+00:00,2025-08-06,12,Wednesday,2,32,8,August,Wednesday,1.2835166666666666,0,1
2025-08-06T12:20:38Z,Abyss,HAVI,Abyss,149652,True,True,False,False,android,PK,endplay,2025-08-06 12:20:38+00:00,2025-08-06,12,Wednesday,2,32,8,August,Wednesday,2.4942,0,1
2025-08-06T12:23:15Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),157160,True,True,False,False,android,PK,endplay,2025-08-06 12:23:15+00:00,2025-08-06,12,Wednesday,2,32,8,August,Wednesday,2.6193333333333335,0,1
2025-08-06T12:25:50Z,Leja,Lost Stories,Marigold Soundsystem (Deluxe),154452,True,True,False,False,android,PK,endplay,2025-08-06 12:25:50+00:00,2025-08-06,12,Wednesday,2,32,8,August,Wednesday,2.5742,0,1
2025-08-06T12:30:17Z,"Phir Na Milen Kabhi (From ""Malang - Unleash The Madness"")",Ankit Tiwari,"Phir Na Milen Kabhi (From ""Malang - Unleash The Madness"")",267446,True,True,False,False,android,PK,endplay,2025-08-06 12:30:17+00:00,2025-08-06,12,Wednesday,2,32,8,August,Wednesday,4.457433333333333,0,1
2025-08-06T12:32:18Z,Eastside (with Halsey & Khalid),benny blanco,FRIENDS KEEP SECRETS,121072,True,True,False,False,android,PK,endplay,2025-08-06 12:32:18+00:00,2025-08-06,12,Wednesday,2,32,8,August,Wednesday,2.0178666666666665,0,1
2025-08-06T12:35:38Z,Fanna Fillah,Arslan Nizami,Fanna Fillah,198996,True,True,False,False,android,PK,endplay,2025-08-06 12:35:38+00:00,2025-08-06,12,Wednesday,2,32,8,August,Wednesday,3.3166,0,1
2025-08-06T12:39:22Z,"Tenu Sang Rakhna (From ""Jigra"")",Achint,"Tenu Sang Rakhna (From ""Jigra"")",224176,True,True,False,False,android,PK,endplay,2025-08-06 12:39:22+00:00,2025-08-06,12,Wednesday,2,32,8,August,Wednesday,3.736266666666667,0,1
2025-08-06T12:52:46Z,Tere Ishq Nachaya,Abdullah Qureshi,Tere Ishq Nachaya,141200,False,True,False,False,android,PK,logout,2025-08-06 12:52:46+00:00,2025-08-06,12,Wednesday,2,32,8,August,Wednesday,2.3533333333333335,1,0
2025-08-09T05:49:29Z,Peela Rung,Hassan Ali Hashmi,Parde Mein Rehne Do,121710,True,True,False,False,android,PK,endplay,2025-08-09 05:49:29+00:00,2025-08-09,5,Saturday,5,32,8,August,Saturday,2.0285,0,1
2025-08-09T05:52:55Z,Haye Dil,Jimmy Khan,Parey Hut Love (Original Motion Picture Soundtrack),202460,True,True,False,False,android,PK,endplay,2025-08-09 05:52:55+00:00,2025-08-09,5,Saturday,5,32,8,August,Saturday,3.3743333333333334,0,1
2025-08-09T05:57:31Z,Ghalat Fehmi From 'Superstar',qhabb,Ghalat Fehmi From 'Superstar',276221,True,True,False,False,android,PK,endplay,2025-08-09 05:57:31+00:00,2025-08-09,5,Saturday,5,32,8,August,Saturday,4.603683333333334,0,1
2025-08-09T16:32:00Z,Lar Gaiyaan,Zarish Hafeez,Sangeet Tumka,275213,False,True,False,False,android,PK,unexpected-exit-while-paused,2025-08-09 16:32:00+00:00,2025-08-09,16,Saturday,5,32,8,August,Saturday,4.586883333333334,1,0
2025-08-10T10:46:36Z,Iris,The Goo Goo Dolls,Stay with You,72040,False,True,False,False,android,PK,logout,2025-08-10 10:46:36+00:00,2025-08-10,10,Sunday,6,32,8,August,Sunday,1.2006666666666668,1,0
2025-08-10T22:52:30Z,Surah Al-Baqara,Alshaikh Abdul Rahman Alsudais Sheikh Saud Al Shuraim,The Quran (Complete with English Translation),5895640,False,True,False,False,android,PK,logout,2025-08-10 22:52:30+00:00,2025-08-10,22,Sunday,6,32,8,August,Sunday,98.26066666666667,1,0
2025-08-11T12:34:14Z,"Saiyaara (From ""Saiyaara"")",Tanishk Bagchi,"Saiyaara (From ""Saiyaara"")",254340,True,True,False,False,android,PK,endplay,2025-08-11 12:34:14+00:00,2025-08-11,12,Monday,0,33,8,August,Monday,4.239,0,1
2025-08-11T12:46:51Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),154340,False,True,False,False,android,PK,logout,2025-08-11 12:46:51+00:00,2025-08-11,12,Monday,0,33,8,August,Monday,2.5723333333333334,1,0
2025-08-12T08:28:12Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),135422,False,True,False,False,android,PK,unexpected-exit-while-paused,2025-08-12 08:28:12+00:00,2025-08-12,8,Tuesday,1,33,8,August,Tuesday,2.2570333333333332,1,0
2025-08-12T12:26:17Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),160440,True,True,False,False,android,PK,endplay,2025-08-12 12:26:17+00:00,2025-08-12,12,Tuesday,1,33,8,August,Tuesday,2.674,0,1
2025-08-12T12:29:40Z,august,Taylor Swift,folklore,203060,True,True,False,False,android,PK,endplay,2025-08-12 12:29:40+00:00,2025-08-12,12,Tuesday,1,33,8,August,Tuesday,3.384333333333333,0,1
2025-08-12T12:32:37Z,Ibadatein,Rito Riba,Ibadatein,176243,True,True,False,False,android,PK,endplay,2025-08-12 12:32:37+00:00,2025-08-12,12,Tuesday,1,33,8,August,Tuesday,2.9373833333333335,0,1
2025-08-12T12:35:18Z,Leja,Lost Stories,Marigold Soundsystem (Deluxe),160685,True,True,False,False,android,PK,endplay,2025-08-12 12:35:18+00:00,2025-08-12,12,Tuesday,1,33,8,August,Tuesday,2.6780833333333334,0,1
2025-08-12T12:37:56Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),157813,True,True,False,False,android,PK,endplay,2025-08-12 12:37:56+00:00,2025-08-12,12,Tuesday,1,33,8,August,Tuesday,2.6302166666666666,0,1
2025-08-12T12:38:34Z,Sprinter,Dave,Sprinter,38050,True,True,False,False,android,PK,endplay,2025-08-12 12:38:34+00:00,2025-08-12,12,Tuesday,1,33,8,August,Tuesday,0.6341666666666667,0,1
2025-08-12T12:52:21Z,Dooron Dooron - Unplugged,Paresh Pahuja,Dooron Dooron - Unplugged,226140,False,True,False,False,android,PK,logout,2025-08-12 12:52:21+00:00,2025-08-12,12,Tuesday,1,33,8,August,Tuesday,3.769,1,0
2025-08-13T00:40:43Z,My Kind of Woman,Mac DeMarco,2,25240,False,True,False,False,android,PK,logout,2025-08-13 00:40:43+00:00,2025-08-13,0,Wednesday,2,33,8,August,Wednesday,0.4206666666666667,1,0
2025-08-14T11:01:03Z,"Merry Christmas, Please Don't Call",Bleachers,"Merry Christmas, Please Don't Call",170451,True,True,False,False,android,PK,endplay,2025-08-14 11:01:03+00:00,2025-08-14,11,Thursday,3,33,8,August,Thursday,2.84085,0,1
2025-08-14T11:03:19Z,Isimo,Bleachers,Bleachers,114740,True,True,False,False,android,PK,endplay,2025-08-14 11:03:19+00:00,2025-08-14,11,Thursday,3,33,8,August,Thursday,1.9123333333333334,0,1
2025-08-14T11:05:32Z,Isimo,Bleachers,Bleachers,133688,True,True,False,False,android,PK,endplay,2025-08-14 11:05:32+00:00,2025-08-14,11,Thursday,3,33,8,August,Thursday,2.2281333333333335,0,1
2025-08-14T11:08:47Z,"The Winner Takes It All - From ""Mamma Mia!""",Meryl Streep,Mamma Mia! The Movie Soundtrack,176104,True,True,False,False,android,PK,endplay,2025-08-14 11:08:47+00:00,2025-08-14,11,Thursday,3,33,8,August,Thursday,2.9350666666666667,0,1
2025-08-14T11:15:21Z,Sajde,Faheem Abdullah,Lost;Found,260996,True,True,False,False,android,PK,endplay,2025-08-14 11:15:21+00:00,2025-08-14,11,Thursday,3,33,8,August,Thursday,4.349933333333333,0,1
2025-08-14T11:18:35Z,Tere Liye,Abdullah Qureshi,Tere Liye,193740,False,True,False,False,android,PK,logout,2025-08-14 11:18:35+00:00,2025-08-14,11,Thursday,3,33,8,August,Thursday,3.229,1,0
2025-08-14T17:04:02Z,Dooron Dooron - Unplugged,Paresh Pahuja,Dooron Dooron - Unplugged,221560,True,True,False,False,android,PK,endplay,2025-08-14 17:04:02+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,3.6926666666666668,0,1
2025-08-14T17:07:43Z,Fanna Fillah,Arslan Nizami,Fanna Fillah,220432,True,True,False,False,android,PK,endplay,2025-08-14 17:07:43+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,3.6738666666666666,0,1
2025-08-14T17:09:47Z,Isimo,Bleachers,Bleachers,123835,True,True,False,False,android,PK,endplay,2025-08-14 17:09:47+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,2.0639166666666666,0,1
2025-08-14T17:11:45Z,Isimo,Bleachers,Bleachers,118244,True,True,False,False,android,PK,endplay,2025-08-14 17:11:45+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,1.9707333333333332,0,1
2025-08-14T17:13:50Z,"Merry Christmas, Please Don't Call",Bleachers,"Merry Christmas, Please Don't Call",124581,True,True,False,False,android,PK,endplay,2025-08-14 17:13:50+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,2.07635,0,1
2025-08-14T17:18:56Z,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",Pritam,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",304213,True,True,False,False,android,PK,endplay,2025-08-14 17:18:56+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,5.070216666666667,0,1
2025-08-14T17:21:24Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),147346,True,True,False,False,android,PK,endplay,2025-08-14 17:21:24+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,2.455766666666667,0,1
2025-08-14T17:24:37Z,Ibadatein,Rito Riba,Ibadatein,193100,True,True,False,False,android,PK,endplay,2025-08-14 17:24:37+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,3.2183333333333333,0,1
2025-08-14T17:27:34Z,Ibadatein,Rito Riba,Ibadatein,176990,True,True,False,False,android,PK,endplay,2025-08-14 17:27:34+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,2.9498333333333333,0,1
2025-08-14T17:30:06Z,Leja,Lost Stories,Marigold Soundsystem (Deluxe),151660,True,True,False,False,android,PK,endplay,2025-08-14 17:30:06+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,2.5276666666666667,0,1
2025-08-14T17:32:42Z,八方來財(Stacks from All Sides),攬佬SKAI ISYOURGOD,八方來財(Stacks from All Sides),156314,True,True,False,False,android,PK,endplay,2025-08-14 17:32:42+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,2.6052333333333335,0,1
2025-08-14T17:35:04Z,That’s So True,Gracie Abrams,The Secret of Us,141961,True,True,False,False,android,PK,endplay,2025-08-14 17:35:04+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,2.366016666666667,0,1
2025-08-14T17:38:38Z,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",212144,True,True,False,False,android,PK,endplay,2025-08-14 17:38:38+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,3.5357333333333334,0,1
2025-08-14T17:43:08Z,Raabta (Siyaah Raatein),Pritam,Agent Vinod,269828,True,True,False,False,android,PK,endplay,2025-08-14 17:43:08+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,4.497133333333333,0,1
2025-08-14T17:46:52Z,Raabta (Kehte Hain Khuda Ne),Pritam,Agent Vinod,223391,True,True,False,False,android,PK,endplay,2025-08-14 17:46:52+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,3.7231833333333335,0,1
2025-08-14T17:50:50Z,Raabta,Pritam,Agent Vinod,234800,False,True,False,False,android,PK,logout,2025-08-14 17:50:50+00:00,2025-08-14,17,Thursday,3,33,8,August,Thursday,3.9133333333333336,1,0
2025-08-17T09:17:26Z,Isimo,Bleachers,Bleachers,67910,False,True,False,False,android,PK,logout,2025-08-17 09:17:26+00:00,2025-08-17,9,Sunday,6,33,8,August,Sunday,1.1318333333333332,1,0
2025-08-18T05:16:09Z,"Saiyaara (From ""Saiyaara"")",Tanishk Bagchi,"Saiyaara (From ""Saiyaara"")",260383,True,True,False,False,android,PK,endplay,2025-08-18 05:16:09+00:00,2025-08-18,5,Monday,0,34,8,August,Monday,4.339716666666667,0,1
2025-08-18T05:18:34Z,Taaj - Acoustic,Lost Stories,Marigold Soundsystem (Deluxe),144235,True,True,False,False,android,PK,endplay,2025-08-18 05:18:34+00:00,2025-08-18,5,Monday,0,34,8,August,Monday,2.4039166666666665,0,1
2025-08-18T05:21:16Z,Leja,Lost Stories,Marigold Soundsystem (Deluxe),162410,True,True,False,False,android,PK,endplay,2025-08-18 05:21:16+00:00,2025-08-18,5,Monday,0,34,8,August,Monday,2.7068333333333334,0,1
2025-08-18T05:23:47Z,Girta Sambhalta,Aditya N.,Class: Season 1 (Soundtrack from the Netflix Series),133440,True,True,False,False,android,PK,endplay,2025-08-18 05:23:47+00:00,2025-08-18,5,Monday,0,34,8,August,Monday,2.224,0,1
2025-08-18T05:27:50Z,Raabta (Siyaah Raatein),Pritam,Agent Vinod,242554,True,True,False,False,android,PK,endplay,2025-08-18 05:27:50+00:00,2025-08-18,5,Monday,0,34,8,August,Monday,4.042566666666667,0,1
2025-08-18T05:39:56Z,Isimo,Bleachers,Bleachers,102980,False,True,False,False,android,PK,logout,2025-08-18 05:39:56+00:00,2025-08-18,5,Monday,0,34,8,August,Monday,1.7163333333333333,1,0
2025-08-18T12:09:21Z,八方來財(Stacks from All Sides),攬佬SKAI ISYOURGOD,八方來財(Stacks from All Sides),152910,True,True,False,False,android,PK,endplay,2025-08-18 12:09:21+00:00,2025-08-18,12,Monday,0,34,8,August,Monday,2.5485,0,1
2025-08-18T12:12:30Z,Sprinter,Dave,Sprinter,189221,True,True,False,False,android,PK,endplay,2025-08-18 12:12:30+00:00,2025-08-18,12,Monday,0,34,8,August,Monday,3.1536833333333334,0,1
2025-08-18T12:14:51Z,Ride Or Die,Sevdaliza,Ride Or Die,45332,True,True,False,False,android,PK,endplay,2025-08-18 12:14:51+00:00,2025-08-18,12,Monday,0,34,8,August,Monday,0.7555333333333333,0,1
2025-08-18T12:28:05Z,"Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",Sevdaliza,"Ride Or Die, Pt. 2",151045,False,True,False,False,android,PK,logout,2025-08-18 12:28:05+00:00,2025-08-18,12,Monday,0,34,8,August,Monday,2.5174166666666666,1,0
2025-08-18T12:35:16Z,Raabta (Siyaah Raatein),Pritam,Agent Vinod,250590,True,True,False,False,android,PK,endplay,2025-08-18 12:35:16+00:00,2025-08-18,12,Monday,0,34,8,August,Monday,4.1765,0,1
2025-08-18T12:52:07Z,Raabta,Pritam,Agent Vinod,166720,False,True,False,False,android,PK,logout,2025-08-18 12:52:07+00:00,2025-08-18,12,Monday,0,34,8,August,Monday,2.7786666666666666,1,0
2025-08-19T14:57:39Z,Kaakan,Shankar Mahadevan,Kaakan,13960,False,True,False,False,android,PK,logout,2025-08-19 14:57:39+00:00,2025-08-19,14,Tuesday,1,34,8,August,Tuesday,0.23266666666666666,1,0
2025-08-19T16:20:37Z,Radha,Hasan Raheem,Radha,98460,False,True,False,False,android,PK,logout,2025-08-19 16:20:37+00:00,2025-08-19,16,Tuesday,1,34,8,August,Tuesday,1.641,1,0
